60315365	512098517	522487746	268112869	-205343914	-405280289	677773441	184605861	314375006	-941172022	-54674993	741745014	-276924926	989106366	911519715	-927349085	554404772	883400367	619665934	645902476	880693568	-606247719	230243971	-565046590	-467325489	385637862	356870121	-398539651	729765488	-913191629	-332090856	333492254	536538760	-885288435	944396963	-221691295	585552919	-545799623	-929887442	951754338	662555014	-955218458	-179655007	-319943704	-479826354	112296459	-459219839	944494878	-175910704	77230840	-6582661
248475169	157125411	530890677	-276657389	959314952	802735787	175408810	-592299295	623813944	-269345	-574906894	946473665	842629484	-354736244	-529414140	67531960	-887661924	-387151826	666870227	592849838	679763472	-388078693	-376560093	-852506430	-168029466	763852835	377444988	111440152	228629122	466470015	43165386	-689499219	8063493	-796337157	2566387	-424770483	-948131330	923181766	558030971	-473818679	742686061	-543315579	-230335101	-177596602	60358167	200891425	27539583	457958744	-813077929	-133026499	506335711
-758754365	-739289997	-805592475	69953121	-711455365	104578123	-538087434	-114623251	131704752	-199692422	-934662380	625628454	-539198233	-319442225	-873446508	476986653	497327274	362489090	-896097982	-608107448	-695039565	-421566003	223572188	-833926983	796408327	698137986	-51515953	-632248322	931464145	640879425	809918109	308859754	684950198	17103707	-395057690	-269344158	309719842	636486979	-856397819	-664753531	-623254478	30929978	570411275	-117406987	781217212	969355731	-692593077	989037583	211228636	956420600	237269249
-826064713	-607386421	-469068938	-147324812	605619433	318441882	206347602	-679866332	-158457874	-390567075	-718942294	971603889	-839097350	783852920	287049356	-606233416	810674005	650722980	-551810334	-125746491	377042360	162724210	833909250	-358500573	901164150	328834047	-999590244	374915022	143921699	-34052399	-146113680	128094620	-101945646	-967389186	-441226454	-374313402	235069269	365630686	944188111	450196775	-372686891	-45051311	955979019	-509163353	126437100	662256983	882789298	-240396057	-586645373	-135494018	305696781
-82858676	820917470	331282398	-827156012	442501556	-207200176	292297235	-744692375	-634007957	792902409	-128479461	-219026616	493464945	443906982	479417243	-452148967	477085571	-226684388	-305819950	755414295	-567498969	958903784	-225951704	-575116118	126177564	-664449223	-513420087	206317518	254334537	536982917	-468005193	-96897732	49359584	216438212	-869823468	623897215	809022744	-512305305	132655892	418306153	-356892529	-503311002	378997260	-32903891	634468002	432261567	-755915267	488321539	-686660763	13175844	-733788598
-213053699	-751875713	484155036	774000725	-968841468	515493964	-126822026	-709059213	-613879807	-575736891	881070743	-200434503	-211047344	-23293875	-478721155	-582132811	-43127794	-648012226	568417869	-704682602	62214834	595536089	-368750420	-761132524	-51270920	740865212	599216889	475480824	168484561	-740173595	643252944	364022943	664656070	585532356	105215481	-827868250	-554207360	-202719431	-738547051	-157987354	-824812966	-339856221	-648015829	-376583	524822040	850147602	-878886546	749800880	-556983860	462730458	936205348
-434872668	728700139	-522784142	634667912	24990916	-849313932	-787291876	726371625	317223118	952575398	508293424	559049434	62053129	-560824221	-591948710	62882811	472288327	638219440	-635948978	-465609169	850300549	-530266894	560732382	441866252	-155088973	501110559	305961	-976676044	60967565	630206674	950765399	914835163	220681736	598409748	189846374	-391684775	990493223	-987210090	-197791094	-513612005	-362710545	-672996414	-277329677	362155430	547364569	161159665	390217135	-340868654	-775149580	895581694	-600714957
781934578	-165223339	906442071	-154634852	219263121	515634972	-896671934	74295724	-749813476	737933082	321352751	-670808985	615584886	408508166	377312070	-418098760	291045803	-980041410	360574383	-267929937	831628633	70114302	-189630573	965337915	-791322091	-687859950	-272617751	984945807	250122998	146650555	13721139	-190647215	-166226983	-483213708	229988859	992617352	-959549587	-999953633	-527257074	146107237	630729692	845477703	402005324	-736752029	853213331	-88513289	-188020875	-818830608	370425511	51808973	366221466
751592457	208815235	854626014	745989239	-403675909	-43135400	-686069738	-263097920	493156142	603585880	860529190	267221473	313473348	-515130060	-696397998	-741327830	-654998597	242999018	789828414	521783855	-606153378	-89943687	-431199754	821552631	286622937	-18244950	-943979682	928697506	-943429508	607151673	154119273	641604317	374827109	-243088970	97906649	742982812	-756783171	-211915095	255030835	568559998	-287731679	-800942196	762427841	379235344	904927113	257859864	-328760547	278241606	-419680336	680499420	-233833436
-455863887	-791040349	-38927908	-934445827	707026361	-53277053	-83068729	-736642204	-731896063	478355110	876634612	-642291345	-729343185	578454424	-578266104	-725492390	289812318	-635002084	-245750167	915379484	743381318	549602373	-999669449	-721553661	-985439138	-591158503	-172029343	-259630216	-556673927	116259742	565089009	156203791	-947969324	-622587808	932049550	939707779	-230982977	-631248401	151590417	-172041353	932559740	-805781392	11000619	-610285264	805230372	-528148618	720014854	-63829505	4949829	-684674593	-233101813
163042787	916138135	-561605753	794156820	38401461	985475303	98979376	-840301737	476072258	-235911999	640889979	894853409	-435734856	-575153538	646463209	-200643555	879914728	-409147939	-34423175	-327660924	362753746	883874155	939368710	-142786089	7264013	463981166	-193324138	630680613	471806757	-420172258	827074416	-297114945	-799116943	586293890	-921535727	580125765	-861559160	880406561	919367386	397100646	-747515122	611735045	-946348418	-466402100	458789136	-224730935	925016461	-716741337	-973841096	592040631	-628792658
219145441	793019259	672403007	586460900	647052356	-346002767	323262627	-195425689	-200922663	-133553670	-964796390	457519203	-491014509	942568790	-596246859	539061851	95525325	-321650214	709542693	-869131068	670342967	659631676	-953760174	-871515612	661568220	-601212857	-760933157	-803060612	-630011491	10222524	139006273	96992444	736153685	-2216536	362872600	117203589	617676515	853389790	681433332	280859742	-440116635	-142767397	925141872	-908749879	-418390459	-430299068	342688191	-535429602	388345520	-551710829	338174248
77254439	893699522	-229980250	299268318	-952705669	858749825	925632695	-32072142	983181972	-847417607	-131328690	-238059011	-746441621	-147065110	-818791990	874586484	-581724729	985145526	27516507	387642423	54449279	-190094965	-300150036	225829861	391921842	742019897	252038054	410310865	527672511	-869931856	-409146403	-175207330	603441159	-740777420	-20646778	-811221202	-879185292	-891035623	-521342346	1598209	-287731189	448259332	161207863	-745643143	343046081	966236094	-495855289	289864350	-905938759	881370565	-769539745
594233152	-293595043	-35774859	330935266	577246991	955066312	752961239	-600778357	-871136580	-965613958	-118557486	506299490	-318035547	-970312030	-426879069	335512156	345405954	-653111339	894418427	283387761	-734168644	-23211185	369125939	-355252410	-943969960	-420381653	806810918	-84516840	-430516181	-634780780	369598690	974054260	-57962052	338994908	521075056	-955974258	-162618849	911373618	-310394312	54697692	-231073410	-42106935	-431437001	225806418	211833237	608834965	-149935255	314139925	577523627	-725976719	-129269698
-58075466	940738322	271493349	-245642554	948331054	-302838532	-629759608	-895902589	334163475	129665056	-372518407	146532744	-741341318	95510563	-55495957	118764860	-854678684	691243608	-284773267	-770747275	2645986	158199881	770947045	-931969029	509052615	-823934379	267547642	251959235	-418301008	-490972549	-767762192	-712018830	360679565	-82652466	-32630834	-232798839	-945344008	-799615541	752139333	-605140585	-724383859	700757124	-30328165	465421891	-979994736	-914680017	604454119	12022743	-145009220	-547722624	-178445598
-917238261	-480075636	-691397238	-688030537	-652308377	619009594	559872561	-62861558	-146137489	616611142	-550326751	624001711	-799937060	-521012	167412315	-86855665	103380071	-601518184	181455471	214473857	256181579	-246987675	-271477486	159332115	-776352808	396776952	-478051855	-829818548	-283743784	69062581	-284123705	523867828	-438337736	669151996	491386297	1278908	36788202	516838250	770971899	259197287	646751475	-98525104	50317641	-848394880	420176564	-121100493	492672847	-991579400	942132598	-582527928	-144412708
-169349409	-494725348	692578786	-58096678	-916134292	31227733	825220699	821060249	795919680	783944109	972104308	-369506013	628404159	924985175	-291739646	-33783763	771610907	-918868520	-843363196	-114838277	-763287582	-350365355	-464479613	-565274582	-861304121	-595166985	-910958088	-299920723	929568483	416959977	67852340	31348349	-848776202	532244736	-69708592	-521454153	770009735	-12946121	-525178335	620503680	612231036	-428406844	530822621	535734571	-819008244	-962438400	-440163488	234950668	875941760	-642397268	864616252
475855288	32438915	-931666775	462851664	-247828261	277562960	-742355459	-685526942	266499576	530115619	529413006	-545584998	-846487287	681526226	838094285	535764471	642159232	729723173	-111347130	-318686228	-883609644	643760818	485089963	-739944731	695594576	-594356865	708253419	-702946605	517632936	960099992	222989748	443227077	-655297482	45400482	826009656	-500290058	792258763	-759369433	586311690	978618139	389746165	481247886	622539248	-323066194	-974042363	-311455620	-555166634	-364832529	-157180983	-401757118	-906836251
243447106	590154588	185539505	2827701	-287004535	733182296	649234916	16199073	392639134	-497561699	-435519840	956468173	-937716789	511930832	-266991328	-676994669	-279902109	-278798656	-975306945	-315415403	-125574245	-306506940	-523495305	241693419	-933092277	825975458	655637812	-823665145	103359862	621439872	372794312	3303291	504097254	-193149048	561594233	444753945	-750667360	-326336502	-184420422	-561021196	-229189239	192858913	182074058	-778457321	-344382256	-778479917	221065497	588804265	522976383	-217520900	553587887
-690900045	-928221949	160166515	897156429	-943155400	-951493683	-175383797	939929446	-156479941	-731924874	-57887102	-657923985	306654792	389793900	-272774976	18421280	-998841267	813997416	-694271468	-521239185	535226635	229172857	708983855	-343284083	992248081	367323303	401885114	-380931373	-402822017	-463725091	-256477123	-48084786	-984564731	646563710	-279456388	565617565	914999528	875821698	473741019	770076833	213053286	-969575934	-228630029	-294684701	493940540	843788488	-465154000	77400531	-747080414	219427992	690213098
-75419079	431512611	242444236	994135582	468227015	-276421797	-663965469	-916997687	305251738	690823738	895600489	193708002	-364599784	536288360	798181096	804581559	769466566	-237130261	-189248245	531076475	-943814543	8130677	-559616638	676394302	-650245400	906399674	114259401	-181600410	-407960702	469152971	106816002	-163036473	855179117	-642274703	94867556	491015135	-499469157	959216476	-380282123	-412925375	-625700555	645872339	756351454	884014389	-87048430	70012909	-90601224	33357296	701385053	285216952	770637824
767800481	-449711803	862064587	-698511612	427998148	205174262	325799828	-423850732	-883569396	-54378339	706524863	-363955035	-428583199	-598706422	418239989	933143466	212912298	-959714392	162288111	638521198	365047755	-527405017	827897551	521298621	-833805365	181930238	-27735282	120169582	-933495608	941842641	-732777728	588490184	-739912125	351234599	-297794463	583432836	-591404534	352702484	4873036	379567732	154285793	-6815122	-285392993	-28798543	449576109	970545971	-532531919	286409550	-269448220	-926624346	-667615297
-216382106	-611771273	832968652	574323321	-90830748	-998883520	-589592850	439571232	268700454	450533842	66987631	-356572421	-828181402	-560316875	306253531	994393206	-387588222	972078341	-814459204	134024401	-914138335	839857628	103653159	-792297626	254359167	-290831318	531038092	352531102	-858098477	858854177	717081808	-795558706	421052364	-79101546	-365380949	773779174	587338902	-447567420	-27905523	-667276598	979308418	-331339387	-915982789	367719858	-234998419	-233734356	-198764150	85218566	-156428630	-213091681	592224789
-234760252	-411802121	737344467	48412558	-804277518	-595324741	-431500175	613212455	-681187662	-655331171	703695577	902040572	829154345	230943658	-556473164	-863594351	-381033445	147042788	-565544214	770968965	234909583	115993782	-876656850	425362601	84713420	-209227602	51062111	-318790098	518655153	-713721251	630137732	-212282606	-270969132	66227956	715064429	-215313200	-222802067	76673278	-675918022	-682488315	-282737634	944830480	194102912	-773678283	-462864869	24787244	36148541	-434022890	798797598	540435674	-649209004
-480179380	210775464	66301473	881892725	44986297	588160111	36525567	43488283	-323111987	-375749557	-966271152	534554536	-490227281	-241984220	-735984513	-447970944	-274126024	924275508	653577013	755146468	490312635	-731507462	725835303	-700217931	-168942999	-408549057	-902648402	-822998611	409747599	528635492	-131670741	-626677778	-496616198	433697874	28195392	-279826854	971524112	-591392839	607661953	772699257	-172743610	255879494	882600212	-26397989	279476204	461271698	443930203	409889003	460356707	568089648	-640620684
740682043	-833026384	-478178882	-472469604	307606584	-373714371	-949018170	498536941	-981519255	-425279974	773935369	-91905706	522455443	-685907448	-390869318	937195919	254914641	-253223036	-522376569	518174127	-434017917	186456710	-4805241	265756630	521711329	-631275202	557948277	130282570	-433200867	-670987312	-736998388	-323793948	392200676	-952985810	407023448	-643066844	-12035511	-207183961	-385226139	-376486015	540994960	847515339	-336723939	819904379	-816767631	7429784	414642750	617650506	970479067	834887672	320358875
736365374	-626655834	718518639	-311757182	122367426	-691525767	-496241556	301595675	-449010824	150168668	-978363355	-708426903	-471240738	792840396	249175103	92605127	162164070	159129789	887545749	758279870	821610663	-502897541	-801487655	578278499	32768117	37779970	-897126793	-377931499	845838699	324194444	-709729671	-907220308	122882198	109784729	431323159	-58697111	793537091	-367514271	408827252	630488696	-219108430	-751033583	-745058998	13410908	260015637	-964804366	327106704	-74197146	-244346030	-193068644	629776672
328811543	-729586662	319715322	-711410765	444877045	-999860728	-31890969	-344931067	-877340293	514650607	-413303516	813596550	-820092830	227772466	816869967	995696847	-629621262	-819921611	463710503	989606773	-614287660	101786898	959561806	-534497907	283089706	846935972	407096476	-932340349	516408121	201498535	172194762	691061242	-38825392	-668652902	-317593361	285733613	-212651256	143750434	944905424	294140821	60206135	722313313	593794213	-195456401	-625754136	-272393723	663193984	-488805467	-479141087	-477410319	-853089971
126545552	712656163	523935837	22345921	738857207	-270768756	-800484401	-570187469	938272425	511067845	129277664	821674020	8842577	132384833	-706629532	759348213	-486418673	-789238879	717692517	-511081722	283102414	179141578	268305983	936312945	-802829298	426444068	-227824166	477642089	413956056	563362628	-288084863	-194589028	-971657960	-681581774	-565670718	-650414331	-236454746	-101909468	356105230	-321883692	-570166071	618411351	-841361741	-16066598	468567459	-639856962	630457647	395472722	756536620	-894558232	-41926856
-681529792	198052008	-271308077	98013792	363398228	-20987053	750511247	532386558	-943538165	178273211	-161815233	-633844695	-323495304	756978325	-350623455	942642895	873188247	-707136639	-437357514	-566177409	-712716056	251041057	499331960	320400290	-703416741	-545725779	-558856482	-158669854	721926881	922191415	849764146	-177552397	-726816238	-95477109	680200553	693146536	728330369	843225512	926530203	28738630	624408299	-734161290	752789396	-162466329	-457186746	528875604	861920104	-781093772	-630451526	-94064161	152866483
-283652960	-279474659	-910140968	-881726760	-795263335	-862916251	-770026263	-196100636	793584398	522745427	-384097795	-312117857	-174083037	-614333667	823650000	-322042993	258386657	-82846725	633177043	-76017411	-74271150	53247259	934094754	-6835377	-584344469	-599070089	-631271554	-503234888	800026455	57253269	426598661	844147099	-522598132	-528639258	289042237	852106361	337307230	406738289	-104435587	923900049	-349054692	762582933	645021783	-19367513	502345069	-564304458	599506619	-351436028	-279857781	186393323	693033225
102074696	133496176	-930646836	840654982	-836973701	114907038	845530054	763141281	-953720010	692782147	113585471	69995174	-792091329	-829747341	-685218290	884447025	-600620441	815497013	-632391298	-877888025	-425113730	279788775	204823416	238064220	-690332585	386758217	-601811144	174880434	-878696647	-890901727	-746833113	907756784	-239622613	-551531589	830804954	336142306	-923779556	629264783	989392155	522551129	-813591457	-486093212	-236732155	701690577	-108472602	266334766	634702754	-375871378	706095644	-856017292	-939397683
148841884	-467886525	-493983452	243067022	265384732	-947335506	924655182	894689416	201459242	85467695	-34943583	-26544056	-157065159	-468459707	-808996759	888426857	225503993	251340661	308147663	729144918	946669208	643174986	226447194	-806951273	-475685337	206194669	524956979	452522661	-724697313	456885102	360660281	380015054	539199634	-193631669	790496958	-446720650	532088860	198121285	-773287036	-375564064	533860135	-446235492	-452396192	-568252253	936006376	-218376905	671099701	789990328	696413058	-988181216	-898209915
-61864591	-87973857	140892398	623913861	-89160679	-161841533	946032186	369872770	-54532790	62892503	680321377	197380214	613114153	-43879659	497531779	479522609	-239793987	734774242	971167059	-613470582	-240036294	-558525437	-479266674	862073296	-44540459	-104979911	-149414083	23242219	-420370213	-982435173	-890011905	-682623503	883118060	307527149	943125291	-124530711	-270165238	735339317	944402886	528662533	270596163	710143466	-8620419	-126477386	-846394863	-751382179	523798105	-282802735	823246982	649964545	-359283131
